"","inferred","true","numSitesAll","alpha_para","beta_para","missing_index","genotype_para","Method"
"996",1,1,20,0.1,0.1,20,"Binary","MO"
"997",1,1,20,0.1,0.1,20,"Binary","MO"
"998",1,1,20,0.1,0.1,20,"Binary","MO"
"999",1,1,20,0.1,0.1,20,"Binary","MO"
"1000",1,1,20,0.1,0.1,20,"Binary","MO"
"1001",1,1,20,0.2,0.2,20,"Binary","MO"
"1002",1,1,20,0.2,0.2,20,"Binary","MO"
"1003",1,1,20,0.2,0.2,20,"Binary","MO"
"1004",1,1,20,0.2,0.2,20,"Binary","MO"
"1005",1,1,20,0.2,0.2,20,"Binary","MO"
"1006",1,1,20,0.2,0.2,20,"Binary","MO"
"1007",0,1,20,0.2,0.2,20,"Binary","MO"
"1008",1,1,20,0.2,0.2,20,"Binary","MO"
"1009",1,1,20,0.2,0.2,20,"Binary","MO"
"1010",1,1,20,0.2,0.2,20,"Binary","MO"
"1011",0,1,20,0.2,0.2,20,"Binary","MO"
"1012",1,1,20,0.2,0.2,20,"Binary","MO"
"1013",0,1,20,0.2,0.2,20,"Binary","MO"
"1014",1,1,20,0.2,0.2,20,"Binary","MO"
"1015",1,1,20,0.2,0.2,20,"Binary","MO"
"1016",1,1,20,0.2,0.2,20,"Binary","MO"
"1017",1,1,20,0.2,0.2,20,"Binary","MO"
"1018",1,1,20,0.2,0.2,20,"Binary","MO"
"1019",1,1,20,0.2,0.2,20,"Binary","MO"
"1020",1,1,20,0.2,0.2,20,"Binary","MO"
"1021",1,1,20,0.2,0.2,20,"Binary","MO"
"1022",1,1,20,0.2,0.2,20,"Binary","MO"
"1023",1,1,20,0.2,0.2,20,"Binary","MO"
"1024",1,1,20,0.2,0.2,20,"Binary","MO"
"1025",1,1,20,0.2,0.2,20,"Binary","MO"
"1026",1,1,20,0.2,0.2,20,"Binary","MO"
"1027",0,1,20,0.2,0.2,20,"Binary","MO"
"1028",1,1,20,0.2,0.2,20,"Binary","MO"
"1029",1,1,20,0.2,0.2,20,"Binary","MO"
"1030",1,1,20,0.2,0.2,20,"Binary","MO"
"1031",1,1,20,0.2,0.2,20,"Binary","MO"
"1032",1,1,20,0.2,0.2,20,"Binary","MO"
"1033",0,1,20,0.2,0.2,20,"Binary","MO"
"1034",0,1,20,0.2,0.2,20,"Binary","MO"
"1035",1,1,20,0.2,0.2,20,"Binary","MO"
"1036",1,1,20,0.2,0.2,20,"Binary","MO"
"1037",0,1,20,0.2,0.2,20,"Binary","MO"
"1038",1,1,20,0.2,0.2,20,"Binary","MO"
"1039",1,1,20,0.2,0.2,20,"Binary","MO"
"1040",1,1,20,0.2,0.2,20,"Binary","MO"
"1041",1,1,20,0.2,0.2,20,"Binary","MO"
"1042",0,1,20,0.2,0.2,20,"Binary","MO"
"1043",1,1,20,0.2,0.2,20,"Binary","MO"
"1044",0,1,20,0.2,0.2,20,"Binary","MO"
"1045",1,1,20,0.2,0.2,20,"Binary","MO"
"1046",1,1,20,0.2,0.2,20,"Binary","MO"
"1047",1,1,20,0.2,0.2,20,"Binary","MO"
"1048",1,1,20,0.2,0.2,20,"Binary","MO"
"1049",1,1,20,0.2,0.2,20,"Binary","MO"
"1050",1,1,20,0.2,0.2,20,"Binary","MO"
"1051",1,1,20,0.2,0.2,20,"Binary","MO"
"1052",1,1,20,0.2,0.2,20,"Binary","MO"
"1053",1,1,20,0.2,0.2,20,"Binary","MO"
"1054",1,1,20,0.2,0.2,20,"Binary","MO"
"1055",1,1,20,0.2,0.2,20,"Binary","MO"
"1056",1,1,20,0.2,0.2,20,"Binary","MO"
"1057",1,1,20,0.2,0.2,20,"Binary","MO"
"1058",0,1,20,0.2,0.2,20,"Binary","MO"
"1059",1,1,20,0.2,0.2,20,"Binary","MO"
"1060",1,1,20,0.2,0.2,20,"Binary","MO"
"1061",1,1,20,0.2,0.2,20,"Binary","MO"
"1062",1,1,20,0.2,0.2,20,"Binary","MO"
"1063",1,1,20,0.2,0.2,20,"Binary","MO"
"1064",1,1,20,0.2,0.2,20,"Binary","MO"
"1065",1,1,20,0.2,0.2,20,"Binary","MO"
"1066",1,1,20,0.2,0.2,20,"Binary","MO"
"1067",1,1,20,0.2,0.2,20,"Binary","MO"
"1068",0,1,20,0.2,0.2,20,"Binary","MO"
"1069",1,1,20,0.2,0.2,20,"Binary","MO"
"1070",1,1,20,0.2,0.2,20,"Binary","MO"
"1071",1,1,20,0.2,0.2,20,"Binary","MO"
"1072",1,1,20,0.2,0.2,20,"Binary","MO"
"1073",0,1,20,0.2,0.2,20,"Binary","MO"
"1074",1,1,20,0.2,0.2,20,"Binary","MO"
"1075",1,1,20,0.2,0.2,20,"Binary","MO"
"1076",0,1,20,0.2,0.2,20,"Binary","MO"
"1077",0,1,20,0.2,0.2,20,"Binary","MO"
"1078",1,1,20,0.2,0.2,20,"Binary","MO"
"1079",1,1,20,0.2,0.2,20,"Binary","MO"
"1080",0,1,20,0.2,0.2,20,"Binary","MO"
"1081",1,1,20,0.2,0.2,20,"Binary","MO"
"1082",1,1,20,0.2,0.2,20,"Binary","MO"
"1083",1,1,20,0.2,0.2,20,"Binary","MO"
"1084",0,1,20,0.2,0.2,20,"Binary","MO"
"1085",1,1,20,0.2,0.2,20,"Binary","MO"
"1086",1,1,20,0.2,0.2,20,"Binary","MO"
"1087",1,1,20,0.2,0.2,20,"Binary","MO"
"1088",1,1,20,0.2,0.2,20,"Binary","MO"
"1089",1,1,20,0.2,0.2,20,"Binary","MO"
"1090",1,1,20,0.2,0.2,20,"Binary","MO"
"1091",1,1,20,0.2,0.2,20,"Binary","MO"
"1092",1,1,20,0.2,0.2,20,"Binary","MO"
"1093",1,1,20,0.2,0.2,20,"Binary","MO"
"1094",1,1,20,0.2,0.2,20,"Binary","MO"
"1095",1,1,20,0.2,0.2,20,"Binary","MO"
"1096",1,1,20,0.2,0.2,20,"Binary","MO"
"1097",0,1,20,0.2,0.2,20,"Binary","MO"
"1098",0,1,20,0.2,0.2,20,"Binary","MO"
"1099",1,1,20,0.2,0.2,20,"Binary","MO"
"1100",1,1,20,0.2,0.2,20,"Binary","MO"
"1101",0,1,20,0.4,0.4,20,"Binary","MO"
"1102",1,1,20,0.4,0.4,20,"Binary","MO"
"1103",1,1,20,0.4,0.4,20,"Binary","MO"
"1104",0,1,20,0.4,0.4,20,"Binary","MO"
"1105",0,1,20,0.4,0.4,20,"Binary","MO"
"1106",1,1,20,0.4,0.4,20,"Binary","MO"
"1107",1,1,20,0.4,0.4,20,"Binary","MO"
"1108",0,1,20,0.4,0.4,20,"Binary","MO"
"1109",0,1,20,0.4,0.4,20,"Binary","MO"
"1110",0,1,20,0.4,0.4,20,"Binary","MO"
"1111",0,1,20,0.4,0.4,20,"Binary","MO"
"1112",0,1,20,0.4,0.4,20,"Binary","MO"
"1113",0,1,20,0.4,0.4,20,"Binary","MO"
"1114",0,1,20,0.4,0.4,20,"Binary","MO"
"1115",0,1,20,0.4,0.4,20,"Binary","MO"
"1116",1,1,20,0.4,0.4,20,"Binary","MO"
"1117",0,1,20,0.4,0.4,20,"Binary","MO"
"1118",0,1,20,0.4,0.4,20,"Binary","MO"
"1119",0,1,20,0.4,0.4,20,"Binary","MO"
"1120",0,1,20,0.4,0.4,20,"Binary","MO"
"1121",0,1,20,0.4,0.4,20,"Binary","MO"
"1122",0,1,20,0.4,0.4,20,"Binary","MO"
"1123",1,1,20,0.4,0.4,20,"Binary","MO"
"1124",0,1,20,0.4,0.4,20,"Binary","MO"
"1125",0,1,20,0.4,0.4,20,"Binary","MO"
"1126",1,1,20,0.4,0.4,20,"Binary","MO"
"1127",0,1,20,0.4,0.4,20,"Binary","MO"
"1128",0,1,20,0.4,0.4,20,"Binary","MO"
"1129",1,1,20,0.4,0.4,20,"Binary","MO"
"1130",1,1,20,0.4,0.4,20,"Binary","MO"
"1131",1,1,20,0.4,0.4,20,"Binary","MO"
"1132",0,1,20,0.4,0.4,20,"Binary","MO"
"1133",1,1,20,0.4,0.4,20,"Binary","MO"
"1134",0,1,20,0.4,0.4,20,"Binary","MO"
"1135",1,1,20,0.4,0.4,20,"Binary","MO"
"1136",0,1,20,0.4,0.4,20,"Binary","MO"
"1137",0,1,20,0.4,0.4,20,"Binary","MO"
"1138",0,1,20,0.4,0.4,20,"Binary","MO"
"1139",0,1,20,0.4,0.4,20,"Binary","MO"
"1140",1,1,20,0.4,0.4,20,"Binary","MO"
"1141",1,1,20,0.4,0.4,20,"Binary","MO"
"1142",0,1,20,0.4,0.4,20,"Binary","MO"
"1143",0,1,20,0.4,0.4,20,"Binary","MO"
"1144",1,1,20,0.4,0.4,20,"Binary","MO"
"1145",0,1,20,0.4,0.4,20,"Binary","MO"
"1146",0,1,20,0.4,0.4,20,"Binary","MO"
"1147",0,1,20,0.4,0.4,20,"Binary","MO"
"1148",0,1,20,0.4,0.4,20,"Binary","MO"
"1149",0,1,20,0.4,0.4,20,"Binary","MO"
"1150",0,1,20,0.4,0.4,20,"Binary","MO"
"1151",1,1,20,0.4,0.4,20,"Binary","MO"
"1152",1,1,20,0.4,0.4,20,"Binary","MO"
"1153",0,1,20,0.4,0.4,20,"Binary","MO"
"1154",0,1,20,0.4,0.4,20,"Binary","MO"
"1155",1,1,20,0.4,0.4,20,"Binary","MO"
"1156",0,1,20,0.4,0.4,20,"Binary","MO"
"1157",0,1,20,0.4,0.4,20,"Binary","MO"
"1158",0,1,20,0.4,0.4,20,"Binary","MO"
"1159",0,1,20,0.4,0.4,20,"Binary","MO"
"1160",0,1,20,0.4,0.4,20,"Binary","MO"
"1161",0,1,20,0.4,0.4,20,"Binary","MO"
"1162",1,1,20,0.4,0.4,20,"Binary","MO"
"1163",0,1,20,0.4,0.4,20,"Binary","MO"
"1164",1,1,20,0.4,0.4,20,"Binary","MO"
"1165",1,1,20,0.4,0.4,20,"Binary","MO"
"1166",0,1,20,0.4,0.4,20,"Binary","MO"
"1167",1,1,20,0.4,0.4,20,"Binary","MO"
"1168",1,1,20,0.4,0.4,20,"Binary","MO"
"1169",0,1,20,0.4,0.4,20,"Binary","MO"
"1170",1,1,20,0.4,0.4,20,"Binary","MO"
"1171",0,1,20,0.4,0.4,20,"Binary","MO"
"1172",0,1,20,0.4,0.4,20,"Binary","MO"
"1173",1,1,20,0.4,0.4,20,"Binary","MO"
"1174",0,1,20,0.4,0.4,20,"Binary","MO"
"1175",0,1,20,0.4,0.4,20,"Binary","MO"
"1176",0,1,20,0.4,0.4,20,"Binary","MO"
"1177",0,1,20,0.4,0.4,20,"Binary","MO"
"1178",0,1,20,0.4,0.4,20,"Binary","MO"
"1179",1,1,20,0.4,0.4,20,"Binary","MO"
"1180",0,1,20,0.4,0.4,20,"Binary","MO"
"1181",0,1,20,0.4,0.4,20,"Binary","MO"
"1182",0,1,20,0.4,0.4,20,"Binary","MO"
"1183",0,1,20,0.4,0.4,20,"Binary","MO"
"1184",0,1,20,0.4,0.4,20,"Binary","MO"
"1185",0,1,20,0.4,0.4,20,"Binary","MO"
"1186",0,1,20,0.4,0.4,20,"Binary","MO"
"1187",0,1,20,0.4,0.4,20,"Binary","MO"
"1188",1,1,20,0.4,0.4,20,"Binary","MO"
"1189",1,1,20,0.4,0.4,20,"Binary","MO"
"1190",0,1,20,0.4,0.4,20,"Binary","MO"
"1191",0,1,20,0.4,0.4,20,"Binary","MO"
"1192",0,1,20,0.4,0.4,20,"Binary","MO"
"1193",0,1,20,0.4,0.4,20,"Binary","MO"
"1194",1,1,20,0.4,0.4,20,"Binary","MO"
"1195",1,1,20,0.4,0.4,20,"Binary","MO"
"1196",0,1,20,0.4,0.4,20,"Binary","MO"
"1197",0,1,20,0.4,0.4,20,"Binary","MO"
"1198",1,1,20,0.4,0.4,20,"Binary","MO"
"1199",0,1,20,0.4,0.4,20,"Binary","MO"
"1200",0,1,20,0.4,0.4,20,"Binary","MO"
"1201",1,1,40,0.05,0.05,0,"Binary","MO"
"1202",1,1,40,0.05,0.05,0,"Binary","MO"
"1203",1,1,40,0.05,0.05,0,"Binary","MO"
"1204",1,1,40,0.05,0.05,0,"Binary","MO"
"1205",1,1,40,0.05,0.05,0,"Binary","MO"
"1206",1,1,40,0.05,0.05,0,"Binary","MO"
"1207",1,1,40,0.05,0.05,0,"Binary","MO"
"1208",1,1,40,0.05,0.05,0,"Binary","MO"
"1209",1,1,40,0.05,0.05,0,"Binary","MO"
"1210",1,1,40,0.05,0.05,0,"Binary","MO"
"1211",1,1,40,0.05,0.05,0,"Binary","MO"
"1212",1,1,40,0.05,0.05,0,"Binary","MO"
"1213",1,1,40,0.05,0.05,0,"Binary","MO"
"1214",1,1,40,0.05,0.05,0,"Binary","MO"
"1215",0,1,40,0.05,0.05,0,"Binary","MO"
"1216",1,1,40,0.05,0.05,0,"Binary","MO"
"1217",1,1,40,0.05,0.05,0,"Binary","MO"
"1218",1,1,40,0.05,0.05,0,"Binary","MO"
"1219",1,1,40,0.05,0.05,0,"Binary","MO"
"1220",1,1,40,0.05,0.05,0,"Binary","MO"
"1221",1,1,40,0.05,0.05,0,"Binary","MO"
"1222",1,1,40,0.05,0.05,0,"Binary","MO"
"1223",1,1,40,0.05,0.05,0,"Binary","MO"
"1224",1,1,40,0.05,0.05,0,"Binary","MO"
"1225",1,1,40,0.05,0.05,0,"Binary","MO"
"1226",1,1,40,0.05,0.05,0,"Binary","MO"
"1227",1,1,40,0.05,0.05,0,"Binary","MO"
"1228",1,1,40,0.05,0.05,0,"Binary","MO"
"1229",1,1,40,0.05,0.05,0,"Binary","MO"
"1230",1,1,40,0.05,0.05,0,"Binary","MO"
"1231",1,1,40,0.05,0.05,0,"Binary","MO"
"1232",1,1,40,0.05,0.05,0,"Binary","MO"
"1233",1,1,40,0.05,0.05,0,"Binary","MO"
"1234",1,1,40,0.05,0.05,0,"Binary","MO"
"1235",1,1,40,0.05,0.05,0,"Binary","MO"
"1236",1,1,40,0.05,0.05,0,"Binary","MO"
"1237",1,1,40,0.05,0.05,0,"Binary","MO"
"1238",1,1,40,0.05,0.05,0,"Binary","MO"
"1239",1,1,40,0.05,0.05,0,"Binary","MO"
"1240",1,1,40,0.05,0.05,0,"Binary","MO"
"1241",1,1,40,0.05,0.05,0,"Binary","MO"
"1242",1,1,40,0.05,0.05,0,"Binary","MO"
"1243",1,1,40,0.05,0.05,0,"Binary","MO"
"1244",1,1,40,0.05,0.05,0,"Binary","MO"
"1245",1,1,40,0.05,0.05,0,"Binary","MO"
"1246",1,1,40,0.05,0.05,0,"Binary","MO"
"1247",1,1,40,0.05,0.05,0,"Binary","MO"
"1248",1,1,40,0.05,0.05,0,"Binary","MO"
"1249",1,1,40,0.05,0.05,0,"Binary","MO"
"1250",0,1,40,0.05,0.05,0,"Binary","MO"
"1251",1,1,40,0.05,0.05,0,"Binary","MO"
"1252",1,1,40,0.05,0.05,0,"Binary","MO"
"1253",1,1,40,0.05,0.05,0,"Binary","MO"
"1254",1,1,40,0.05,0.05,0,"Binary","MO"
"1255",1,1,40,0.05,0.05,0,"Binary","MO"
"1256",1,1,40,0.05,0.05,0,"Binary","MO"
"1257",1,1,40,0.05,0.05,0,"Binary","MO"
"1258",1,1,40,0.05,0.05,0,"Binary","MO"
"1259",1,1,40,0.05,0.05,0,"Binary","MO"
"1260",1,1,40,0.05,0.05,0,"Binary","MO"
"1261",1,1,40,0.05,0.05,0,"Binary","MO"
"1262",1,1,40,0.05,0.05,0,"Binary","MO"
"1263",1,1,40,0.05,0.05,0,"Binary","MO"
"1264",1,1,40,0.05,0.05,0,"Binary","MO"
"1265",1,1,40,0.05,0.05,0,"Binary","MO"
"1266",1,1,40,0.05,0.05,0,"Binary","MO"
"1267",1,1,40,0.05,0.05,0,"Binary","MO"
"1268",1,1,40,0.05,0.05,0,"Binary","MO"
"1269",1,1,40,0.05,0.05,0,"Binary","MO"
"1270",1,1,40,0.05,0.05,0,"Binary","MO"
"1271",1,1,40,0.05,0.05,0,"Binary","MO"
"1272",1,1,40,0.05,0.05,0,"Binary","MO"
"1273",1,1,40,0.05,0.05,0,"Binary","MO"
"1274",1,1,40,0.05,0.05,0,"Binary","MO"
"1275",1,1,40,0.05,0.05,0,"Binary","MO"
"1276",1,1,40,0.05,0.05,0,"Binary","MO"
"1277",1,1,40,0.05,0.05,0,"Binary","MO"
"1278",1,1,40,0.05,0.05,0,"Binary","MO"
"1279",1,1,40,0.05,0.05,0,"Binary","MO"
"1280",1,1,40,0.05,0.05,0,"Binary","MO"
"1281",1,1,40,0.05,0.05,0,"Binary","MO"
"1282",1,1,40,0.05,0.05,0,"Binary","MO"
"1283",1,1,40,0.05,0.05,0,"Binary","MO"
"1284",1,1,40,0.05,0.05,0,"Binary","MO"
"1285",1,1,40,0.05,0.05,0,"Binary","MO"
"1286",1,1,40,0.05,0.05,0,"Binary","MO"
"1287",1,1,40,0.05,0.05,0,"Binary","MO"
"1288",1,1,40,0.05,0.05,0,"Binary","MO"
"1289",1,1,40,0.05,0.05,0,"Binary","MO"
"1290",1,1,40,0.05,0.05,0,"Binary","MO"
"1291",1,1,40,0.05,0.05,0,"Binary","MO"
"1292",1,1,40,0.05,0.05,0,"Binary","MO"
"1293",1,1,40,0.05,0.05,0,"Binary","MO"
"1294",1,1,40,0.05,0.05,0,"Binary","MO"
"1295",1,1,40,0.05,0.05,0,"Binary","MO"
"1296",1,1,40,0.05,0.05,0,"Binary","MO"
"1297",1,1,40,0.05,0.05,0,"Binary","MO"
"1298",1,1,40,0.05,0.05,0,"Binary","MO"
"1299",1,1,40,0.05,0.05,0,"Binary","MO"
"1300",1,1,40,0.05,0.05,0,"Binary","MO"
"1301",1,1,40,0.1,0.1,0,"Binary","MO"
"1302",1,1,40,0.1,0.1,0,"Binary","MO"
"1303",1,1,40,0.1,0.1,0,"Binary","MO"
"1304",1,1,40,0.1,0.1,0,"Binary","MO"
"1305",1,1,40,0.1,0.1,0,"Binary","MO"
"1306",1,1,40,0.1,0.1,0,"Binary","MO"
"1307",1,1,40,0.1,0.1,0,"Binary","MO"
"1308",1,1,40,0.1,0.1,0,"Binary","MO"
"1309",1,1,40,0.1,0.1,0,"Binary","MO"
"1310",1,1,40,0.1,0.1,0,"Binary","MO"
"1311",1,1,40,0.1,0.1,0,"Binary","MO"
"1312",1,1,40,0.1,0.1,0,"Binary","MO"
"1313",1,1,40,0.1,0.1,0,"Binary","MO"
"1314",1,1,40,0.1,0.1,0,"Binary","MO"
"1315",0,1,40,0.1,0.1,0,"Binary","MO"
"1316",1,1,40,0.1,0.1,0,"Binary","MO"
"1317",1,1,40,0.1,0.1,0,"Binary","MO"
"1318",1,1,40,0.1,0.1,0,"Binary","MO"
"1319",1,1,40,0.1,0.1,0,"Binary","MO"
"1320",1,1,40,0.1,0.1,0,"Binary","MO"
"1321",1,1,40,0.1,0.1,0,"Binary","MO"
"1322",1,1,40,0.1,0.1,0,"Binary","MO"
"1323",1,1,40,0.1,0.1,0,"Binary","MO"
"1324",1,1,40,0.1,0.1,0,"Binary","MO"
"1325",1,1,40,0.1,0.1,0,"Binary","MO"
"1326",1,1,40,0.1,0.1,0,"Binary","MO"
"1327",1,1,40,0.1,0.1,0,"Binary","MO"
"1328",1,1,40,0.1,0.1,0,"Binary","MO"
"1329",1,1,40,0.1,0.1,0,"Binary","MO"
"1330",1,1,40,0.1,0.1,0,"Binary","MO"
"1331",1,1,40,0.1,0.1,0,"Binary","MO"
"1332",1,1,40,0.1,0.1,0,"Binary","MO"
"1333",1,1,40,0.1,0.1,0,"Binary","MO"
"1334",1,1,40,0.1,0.1,0,"Binary","MO"
"1335",1,1,40,0.1,0.1,0,"Binary","MO"
"1336",1,1,40,0.1,0.1,0,"Binary","MO"
"1337",1,1,40,0.1,0.1,0,"Binary","MO"
"1338",1,1,40,0.1,0.1,0,"Binary","MO"
"1339",1,1,40,0.1,0.1,0,"Binary","MO"
"1340",0,1,40,0.1,0.1,0,"Binary","MO"
"1341",1,1,40,0.1,0.1,0,"Binary","MO"
"1342",1,1,40,0.1,0.1,0,"Binary","MO"
"1343",1,1,40,0.1,0.1,0,"Binary","MO"
"1344",1,1,40,0.1,0.1,0,"Binary","MO"
"1345",1,1,40,0.1,0.1,0,"Binary","MO"
"1346",1,1,40,0.1,0.1,0,"Binary","MO"
"1347",1,1,40,0.1,0.1,0,"Binary","MO"
"1348",1,1,40,0.1,0.1,0,"Binary","MO"
"1349",1,1,40,0.1,0.1,0,"Binary","MO"
"1350",0,1,40,0.1,0.1,0,"Binary","MO"
"1351",1,1,40,0.1,0.1,0,"Binary","MO"
"1352",1,1,40,0.1,0.1,0,"Binary","MO"
"1353",1,1,40,0.1,0.1,0,"Binary","MO"
"1354",1,1,40,0.1,0.1,0,"Binary","MO"
"1355",1,1,40,0.1,0.1,0,"Binary","MO"
"1356",1,1,40,0.1,0.1,0,"Binary","MO"
"1357",1,1,40,0.1,0.1,0,"Binary","MO"
"1358",1,1,40,0.1,0.1,0,"Binary","MO"
"1359",1,1,40,0.1,0.1,0,"Binary","MO"
"1360",1,1,40,0.1,0.1,0,"Binary","MO"
"1361",1,1,40,0.1,0.1,0,"Binary","MO"
"1362",1,1,40,0.1,0.1,0,"Binary","MO"
"1363",1,1,40,0.1,0.1,0,"Binary","MO"
"1364",1,1,40,0.1,0.1,0,"Binary","MO"
"1365",1,1,40,0.1,0.1,0,"Binary","MO"
"1366",1,1,40,0.1,0.1,0,"Binary","MO"
"1367",1,1,40,0.1,0.1,0,"Binary","MO"
"1368",1,1,40,0.1,0.1,0,"Binary","MO"
"1369",1,1,40,0.1,0.1,0,"Binary","MO"
"1370",1,1,40,0.1,0.1,0,"Binary","MO"
"1371",1,1,40,0.1,0.1,0,"Binary","MO"
"1372",1,1,40,0.1,0.1,0,"Binary","MO"
"1373",1,1,40,0.1,0.1,0,"Binary","MO"
"1374",1,1,40,0.1,0.1,0,"Binary","MO"
"1375",1,1,40,0.1,0.1,0,"Binary","MO"
"1376",1,1,40,0.1,0.1,0,"Binary","MO"
"1377",1,1,40,0.1,0.1,0,"Binary","MO"
"1378",1,1,40,0.1,0.1,0,"Binary","MO"
"1379",1,1,40,0.1,0.1,0,"Binary","MO"
"1380",1,1,40,0.1,0.1,0,"Binary","MO"
"1381",1,1,40,0.1,0.1,0,"Binary","MO"
"1382",1,1,40,0.1,0.1,0,"Binary","MO"
"1383",1,1,40,0.1,0.1,0,"Binary","MO"
"1384",1,1,40,0.1,0.1,0,"Binary","MO"
"1385",1,1,40,0.1,0.1,0,"Binary","MO"
"1386",1,1,40,0.1,0.1,0,"Binary","MO"
"1387",1,1,40,0.1,0.1,0,"Binary","MO"
"1388",1,1,40,0.1,0.1,0,"Binary","MO"
"1389",1,1,40,0.1,0.1,0,"Binary","MO"
"1390",1,1,40,0.1,0.1,0,"Binary","MO"
"1391",1,1,40,0.1,0.1,0,"Binary","MO"
"1392",1,1,40,0.1,0.1,0,"Binary","MO"
"1393",1,1,40,0.1,0.1,0,"Binary","MO"
"1394",1,1,40,0.1,0.1,0,"Binary","MO"
"1395",1,1,40,0.1,0.1,0,"Binary","MO"
"1396",1,1,40,0.1,0.1,0,"Binary","MO"
"1397",1,1,40,0.1,0.1,0,"Binary","MO"
"1398",1,1,40,0.1,0.1,0,"Binary","MO"
"1399",1,1,40,0.1,0.1,0,"Binary","MO"
"1400",1,1,40,0.1,0.1,0,"Binary","MO"
"1401",1,1,40,0.2,0.2,0,"Binary","MO"
"1402",1,1,40,0.2,0.2,0,"Binary","MO"
"1403",1,1,40,0.2,0.2,0,"Binary","MO"
"1404",1,1,40,0.2,0.2,0,"Binary","MO"
"1405",1,1,40,0.2,0.2,0,"Binary","MO"
"1406",1,1,40,0.2,0.2,0,"Binary","MO"
"1407",1,1,40,0.2,0.2,0,"Binary","MO"
"1408",1,1,40,0.2,0.2,0,"Binary","MO"
"1409",1,1,40,0.2,0.2,0,"Binary","MO"
"1410",0,1,40,0.2,0.2,0,"Binary","MO"
"1411",1,1,40,0.2,0.2,0,"Binary","MO"
"1412",1,1,40,0.2,0.2,0,"Binary","MO"
"1413",1,1,40,0.2,0.2,0,"Binary","MO"
"1414",1,1,40,0.2,0.2,0,"Binary","MO"
"1415",0,1,40,0.2,0.2,0,"Binary","MO"
"1416",1,1,40,0.2,0.2,0,"Binary","MO"
"1417",1,1,40,0.2,0.2,0,"Binary","MO"
"1418",1,1,40,0.2,0.2,0,"Binary","MO"
"1419",1,1,40,0.2,0.2,0,"Binary","MO"
"1420",1,1,40,0.2,0.2,0,"Binary","MO"
"1421",1,1,40,0.2,0.2,0,"Binary","MO"
"1422",1,1,40,0.2,0.2,0,"Binary","MO"
"1423",1,1,40,0.2,0.2,0,"Binary","MO"
"1424",1,1,40,0.2,0.2,0,"Binary","MO"
"1425",1,1,40,0.2,0.2,0,"Binary","MO"
"1426",0,1,40,0.2,0.2,0,"Binary","MO"
"1427",1,1,40,0.2,0.2,0,"Binary","MO"
"1428",1,1,40,0.2,0.2,0,"Binary","MO"
"1429",0,1,40,0.2,0.2,0,"Binary","MO"
"1430",1,1,40,0.2,0.2,0,"Binary","MO"
"1431",1,1,40,0.2,0.2,0,"Binary","MO"
"1432",1,1,40,0.2,0.2,0,"Binary","MO"
"1433",1,1,40,0.2,0.2,0,"Binary","MO"
"1434",0,1,40,0.2,0.2,0,"Binary","MO"
"1435",1,1,40,0.2,0.2,0,"Binary","MO"
"1436",1,1,40,0.2,0.2,0,"Binary","MO"
"1437",1,1,40,0.2,0.2,0,"Binary","MO"
"1438",1,1,40,0.2,0.2,0,"Binary","MO"
"1439",1,1,40,0.2,0.2,0,"Binary","MO"
"1440",0,1,40,0.2,0.2,0,"Binary","MO"
"1441",1,1,40,0.2,0.2,0,"Binary","MO"
"1442",1,1,40,0.2,0.2,0,"Binary","MO"
"1443",1,1,40,0.2,0.2,0,"Binary","MO"
"1444",1,1,40,0.2,0.2,0,"Binary","MO"
"1445",1,1,40,0.2,0.2,0,"Binary","MO"
"1446",1,1,40,0.2,0.2,0,"Binary","MO"
"1447",1,1,40,0.2,0.2,0,"Binary","MO"
"1448",1,1,40,0.2,0.2,0,"Binary","MO"
"1449",1,1,40,0.2,0.2,0,"Binary","MO"
"1450",0,1,40,0.2,0.2,0,"Binary","MO"
"1451",1,1,40,0.2,0.2,0,"Binary","MO"
"1452",1,1,40,0.2,0.2,0,"Binary","MO"
"1453",1,1,40,0.2,0.2,0,"Binary","MO"
"1454",1,1,40,0.2,0.2,0,"Binary","MO"
"1455",1,1,40,0.2,0.2,0,"Binary","MO"
"1456",1,1,40,0.2,0.2,0,"Binary","MO"
"1457",1,1,40,0.2,0.2,0,"Binary","MO"
"1458",1,1,40,0.2,0.2,0,"Binary","MO"
"1459",1,1,40,0.2,0.2,0,"Binary","MO"
"1460",1,1,40,0.2,0.2,0,"Binary","MO"
"1461",1,1,40,0.2,0.2,0,"Binary","MO"
"1462",1,1,40,0.2,0.2,0,"Binary","MO"
"1463",1,1,40,0.2,0.2,0,"Binary","MO"
"1464",1,1,40,0.2,0.2,0,"Binary","MO"
"1465",1,1,40,0.2,0.2,0,"Binary","MO"
"1466",1,1,40,0.2,0.2,0,"Binary","MO"
"1467",1,1,40,0.2,0.2,0,"Binary","MO"
"1468",1,1,40,0.2,0.2,0,"Binary","MO"
"1469",1,1,40,0.2,0.2,0,"Binary","MO"
"1470",1,1,40,0.2,0.2,0,"Binary","MO"
"1471",1,1,40,0.2,0.2,0,"Binary","MO"
"1472",1,1,40,0.2,0.2,0,"Binary","MO"
"1473",1,1,40,0.2,0.2,0,"Binary","MO"
"1474",1,1,40,0.2,0.2,0,"Binary","MO"
"1475",1,1,40,0.2,0.2,0,"Binary","MO"
"1476",1,1,40,0.2,0.2,0,"Binary","MO"
