"","inferred location","true location","sites","error","m10","missingindex","Genotype","lost_rate","lost_br","MO"
"1758","8","39","40","0.1","1","0","Binary","0","0","MO"
"1759","8","36","40","0.1","1","0","Binary","0","0","MO"
"1760","11","35","40","0.1","1","0","Binary","0","0","MO"
"1761","10","36","40","0.1","1","0","Binary","0","0","MO"
"1762","14","37","40","0.1","1","0","Binary","0","0","MO"
"1763","12","34","40","0.1","1","0","Binary","0","0","MO"
"1764","11","37","40","0.1","1","0","Binary","0","0","MO"
"1765","17","40","40","0.1","1","0","Binary","0","0","MO"
"1766","12","38","40","0.1","1","0","Binary","0","0","MO"
"1767","11","38","40","0.1","1","0","Binary","0","0","MO"
"1768","15","38","40","0.1","1","0","Binary","0","0","MO"
"1769","8","37","40","0.1","1","0","Binary","0","0","MO"
"1770","16","37","40","0.1","1","0","Binary","0","0","MO"
"1771","9","38","40","0.1","1","0","Binary","0","0","MO"
"1772","12","35","40","0.1","1","0","Binary","0","0","MO"
"1773","11","40","40","0.1","1","0","Binary","0","0","MO"
"1774","15","35","40","0.1","1","0","Binary","0","0","MO"
"1775","11","39","40","0.1","1","0","Binary","0","0","MO"
"1776","13","33","40","0.1","1","0","Binary","0","0","MO"
"1777","9","33","40","0.1","1","0","Binary","0","0","MO"
"1778","19","40","40","0.1","1","0","Binary","0","0","MO"
"1779","16","36","40","0.1","1","0","Binary","0","0","MO"
"1780","14","39","40","0.1","1","0","Binary","0","0","MO"
"1781","9","35","40","0.1","1","0","Binary","0","0","MO"
"1782","12","37","40","0.1","1","0","Binary","0","0","MO"
"1783","5","33","40","0.1","1","0","Binary","0","0","MO"
"1784","12","37","40","0.1","1","0","Binary","0","0","MO"
"1785","9","34","40","0.1","1","0","Binary","0","0","MO"
"1786","11","36","40","0.1","1","0","Binary","0","0","MO"
"1787","11","36","40","0.1","1","0","Binary","0","0","MO"
"1788","14","39","40","0.1","1","0","Binary","0","0","MO"
"1789","12","35","40","0.1","1","0","Binary","0","0","MO"
"1790","11","39","40","0.1","1","0","Binary","0","0","MO"
"1791","10","35","40","0.1","1","0","Binary","0","0","MO"
"1792","18","37","40","0.1","1","0","Binary","0","0","MO"
"1793","9","35","40","0.1","1","0","Binary","0","0","MO"
"1794","9","36","40","0.1","1","0","Binary","0","0","MO"
"1795","14","36","40","0.1","1","0","Binary","0","0","MO"
"1796","9","39","40","0.1","1","0","Binary","0","0","MO"
"1797","13","39","40","0.1","1","0","Binary","0","0","MO"
"1798","13","35","40","0.1","1","0","Binary","0","0","MO"
"1799","16","37","40","0.1","1","0","Binary","0","0","MO"
"1800","6","35","40","0.1","1","0","Binary","0","0","MO"
"1801","4","37","40","0.2","0.01","0","Binary","0","0","MO"
"1802","9","38","40","0.2","0.01","0","Binary","0","0","MO"
"1803","11","39","40","0.2","0.01","0","Binary","0","0","MO"
"1804","10","38","40","0.2","0.01","0","Binary","0","0","MO"
"1805","7","40","40","0.2","0.01","0","Binary","0","0","MO"
"1806","15","39","40","0.2","0.01","0","Binary","0","0","MO"
"1807","6","39","40","0.2","0.01","0","Binary","0","0","MO"
"1808","11","40","40","0.2","0.01","0","Binary","0","0","MO"
"1809","8","40","40","0.2","0.01","0","Binary","0","0","MO"
"1810","16","39","40","0.2","0.01","0","Binary","0","0","MO"
"1811","13","38","40","0.2","0.01","0","Binary","0","0","MO"
"1812","17","39","40","0.2","0.01","0","Binary","0","0","MO"
"1813","10","40","40","0.2","0.01","0","Binary","0","0","MO"
"1814","13","39","40","0.2","0.01","0","Binary","0","0","MO"
"1815","12","36","40","0.2","0.01","0","Binary","0","0","MO"
"1816","7","39","40","0.2","0.01","0","Binary","0","0","MO"
"1817","9","40","40","0.2","0.01","0","Binary","0","0","MO"
"1818","12","39","40","0.2","0.01","0","Binary","0","0","MO"
"1819","16","39","40","0.2","0.01","0","Binary","0","0","MO"
"1820","3","39","40","0.2","0.01","0","Binary","0","0","MO"
"1821","14","39","40","0.2","0.01","0","Binary","0","0","MO"
"1822","8","39","40","0.2","0.01","0","Binary","0","0","MO"
"1823","11","38","40","0.2","0.01","0","Binary","0","0","MO"
"1824","8","40","40","0.2","0.01","0","Binary","0","0","MO"
"1825","8","39","40","0.2","0.01","0","Binary","0","0","MO"
"1826","14","39","40","0.2","0.01","0","Binary","0","0","MO"
"1827","10","40","40","0.2","0.01","0","Binary","0","0","MO"
"1828","16","38","40","0.2","0.01","0","Binary","0","0","MO"
"1829","7","36","40","0.2","0.01","0","Binary","0","0","MO"
"1830","15","38","40","0.2","0.01","0","Binary","0","0","MO"
"1831","11","38","40","0.2","0.01","0","Binary","0","0","MO"
"1832","8","38","40","0.2","0.01","0","Binary","0","0","MO"
"1833","8","40","40","0.2","0.01","0","Binary","0","0","MO"
"1834","8","39","40","0.2","0.01","0","Binary","0","0","MO"
"1835","6","38","40","0.2","0.01","0","Binary","0","0","MO"
"1836","12","39","40","0.2","0.01","0","Binary","0","0","MO"
"1837","17","40","40","0.2","0.01","0","Binary","0","0","MO"
"1838","11","39","40","0.2","0.01","0","Binary","0","0","MO"
"1839","10","40","40","0.2","0.01","0","Binary","0","0","MO"
"1840","16","40","40","0.2","0.01","0","Binary","0","0","MO"
"1841","14","39","40","0.2","0.01","0","Binary","0","0","MO"
"1842","7","38","40","0.2","0.01","0","Binary","0","0","MO"
"1843","5","40","40","0.2","0.01","0","Binary","0","0","MO"
"1844","10","39","40","0.2","0.01","0","Binary","0","0","MO"
"1845","13","38","40","0.2","0.01","0","Binary","0","0","MO"
"1846","13","39","40","0.2","0.01","0","Binary","0","0","MO"
"1847","9","40","40","0.2","0.01","0","Binary","0","0","MO"
"1848","6","36","40","0.2","0.01","0","Binary","0","0","MO"
"1849","8","38","40","0.2","0.01","0","Binary","0","0","MO"
"1850","13","40","40","0.2","0.01","0","Binary","0","0","MO"
"1851","10","39","40","0.2","0.01","0","Binary","0","0","MO"
"1852","10","40","40","0.2","0.01","0","Binary","0","0","MO"
"1853","19","40","40","0.2","0.01","0","Binary","0","0","MO"
"1854","6","37","40","0.2","0.01","0","Binary","0","0","MO"
"1855","15","39","40","0.2","0.01","0","Binary","0","0","MO"
"1856","11","40","40","0.2","0.01","0","Binary","0","0","MO"
"1857","14","39","40","0.2","0.01","0","Binary","0","0","MO"
"1858","6","40","40","0.2","0.01","0","Binary","0","0","MO"
"1859","6","40","40","0.2","0.01","0","Binary","0","0","MO"
"1860","15","39","40","0.2","0.01","0","Binary","0","0","MO"
"1861","7","39","40","0.2","0.01","0","Binary","0","0","MO"
"1862","11","39","40","0.2","0.01","0","Binary","0","0","MO"
"1863","7","38","40","0.2","0.01","0","Binary","0","0","MO"
"1864","15","39","40","0.2","0.01","0","Binary","0","0","MO"
"1865","6","40","40","0.2","0.01","0","Binary","0","0","MO"
"1866","7","39","40","0.2","0.01","0","Binary","0","0","MO"
"1867","14","38","40","0.2","0.01","0","Binary","0","0","MO"
"1868","20","39","40","0.2","0.01","0","Binary","0","0","MO"
"1869","13","40","40","0.2","0.01","0","Binary","0","0","MO"
"1870","18","39","40","0.2","0.01","0","Binary","0","0","MO"
"1871","8","39","40","0.2","0.01","0","Binary","0","0","MO"
"1872","13","39","40","0.2","0.01","0","Binary","0","0","MO"
"1873","14","39","40","0.2","0.01","0","Binary","0","0","MO"
"1874","13","40","40","0.2","0.01","0","Binary","0","0","MO"
"1875","13","40","40","0.2","0.01","0","Binary","0","0","MO"
"1876","15","36","40","0.2","0.01","0","Binary","0","0","MO"
"1877","12","40","40","0.2","0.01","0","Binary","0","0","MO"
"1878","13","39","40","0.2","0.01","0","Binary","0","0","MO"
"1879","11","36","40","0.2","0.01","0","Binary","0","0","MO"
"1880","13","37","40","0.2","0.01","0","Binary","0","0","MO"
"1881","6","40","40","0.2","0.01","0","Binary","0","0","MO"
"1882","12","38","40","0.2","0.01","0","Binary","0","0","MO"
"1883","8","39","40","0.2","0.01","0","Binary","0","0","MO"
"1884","15","40","40","0.2","0.01","0","Binary","0","0","MO"
"1885","14","38","40","0.2","0.01","0","Binary","0","0","MO"
"1886","8","38","40","0.2","0.01","0","Binary","0","0","MO"
"1887","11","39","40","0.2","0.01","0","Binary","0","0","MO"
"1888","10","40","40","0.2","0.01","0","Binary","0","0","MO"
"1889","8","39","40","0.2","0.01","0","Binary","0","0","MO"
"1890","8","39","40","0.2","0.01","0","Binary","0","0","MO"
"1891","13","38","40","0.2","0.01","0","Binary","0","0","MO"
"1892","12","39","40","0.2","0.01","0","Binary","0","0","MO"
"1893","14","38","40","0.2","0.01","0","Binary","0","0","MO"
"1894","9","39","40","0.2","0.01","0","Binary","0","0","MO"
"1895","15","40","40","0.2","0.01","0","Binary","0","0","MO"
"1896","8","40","40","0.2","0.01","0","Binary","0","0","MO"
"1897","12","40","40","0.2","0.01","0","Binary","0","0","MO"
"1898","10","37","40","0.2","0.01","0","Binary","0","0","MO"
"1899","10","40","40","0.2","0.01","0","Binary","0","0","MO"
"1900","7","39","40","0.2","0.01","0","Binary","0","0","MO"
"1901","14","34","40","0.2","0.1","0","Binary","0","0","MO"
"1902","6","40","40","0.2","0.1","0","Binary","0","0","MO"
"1903","7","39","40","0.2","0.1","0","Binary","0","0","MO"
"1904","6","38","40","0.2","0.1","0","Binary","0","0","MO"
"1905","13","38","40","0.2","0.1","0","Binary","0","0","MO"
"1906","11","39","40","0.2","0.1","0","Binary","0","0","MO"
"1907","12","39","40","0.2","0.1","0","Binary","0","0","MO"
"1908","9","38","40","0.2","0.1","0","Binary","0","0","MO"
"1909","14","40","40","0.2","0.1","0","Binary","0","0","MO"
"1910","8","40","40","0.2","0.1","0","Binary","0","0","MO"
"1911","11","37","40","0.2","0.1","0","Binary","0","0","MO"
"1912","15","37","40","0.2","0.1","0","Binary","0","0","MO"
"1913","9","38","40","0.2","0.1","0","Binary","0","0","MO"
"1914","12","39","40","0.2","0.1","0","Binary","0","0","MO"
"1915","11","40","40","0.2","0.1","0","Binary","0","0","MO"
"1916","4","38","40","0.2","0.1","0","Binary","0","0","MO"
"1917","16","40","40","0.2","0.1","0","Binary","0","0","MO"
"1918","7","39","40","0.2","0.1","0","Binary","0","0","MO"
"1919","11","40","40","0.2","0.1","0","Binary","0","0","MO"
"1920","6","40","40","0.2","0.1","0","Binary","0","0","MO"
"1921","10","40","40","0.2","0.1","0","Binary","0","0","MO"
"1922","11","39","40","0.2","0.1","0","Binary","0","0","MO"
"1923","11","39","40","0.2","0.1","0","Binary","0","0","MO"
"1924","8","40","40","0.2","0.1","0","Binary","0","0","MO"
"1925","11","39","40","0.2","0.1","0","Binary","0","0","MO"
"1926","8","39","40","0.2","0.1","0","Binary","0","0","MO"
"1927","10","38","40","0.2","0.1","0","Binary","0","0","MO"
"1928","13","39","40","0.2","0.1","0","Binary","0","0","MO"
"1929","12","39","40","0.2","0.1","0","Binary","0","0","MO"
"1930","11","39","40","0.2","0.1","0","Binary","0","0","MO"
"1931","8","38","40","0.2","0.1","0","Binary","0","0","MO"
"1932","10","39","40","0.2","0.1","0","Binary","0","0","MO"
"1933","10","38","40","0.2","0.1","0","Binary","0","0","MO"
"1934","7","39","40","0.2","0.1","0","Binary","0","0","MO"
"1935","5","40","40","0.2","0.1","0","Binary","0","0","MO"
"1936","18","39","40","0.2","0.1","0","Binary","0","0","MO"
"1937","10","38","40","0.2","0.1","0","Binary","0","0","MO"
"1938","12","38","40","0.2","0.1","0","Binary","0","0","MO"
"1939","10","39","40","0.2","0.1","0","Binary","0","0","MO"
"1940","19","40","40","0.2","0.1","0","Binary","0","0","MO"
"1941","14","39","40","0.2","0.1","0","Binary","0","0","MO"
"1942","9","38","40","0.2","0.1","0","Binary","0","0","MO"
"1943","5","34","40","0.2","0.1","0","Binary","0","0","MO"
"1944","13","39","40","0.2","0.1","0","Binary","0","0","MO"
"1945","14","37","40","0.2","0.1","0","Binary","0","0","MO"
"1946","12","39","40","0.2","0.1","0","Binary","0","0","MO"
"1947","17","39","40","0.2","0.1","0","Binary","0","0","MO"
"1948","14","39","40","0.2","0.1","0","Binary","0","0","MO"
"1949","14","37","40","0.2","0.1","0","Binary","0","0","MO"
"1950","21","39","40","0.2","0.1","0","Binary","0","0","MO"
"1951","6","37","40","0.2","0.1","0","Binary","0","0","MO"
"1952","17","35","40","0.2","0.1","0","Binary","0","0","MO"
"1953","12","40","40","0.2","0.1","0","Binary","0","0","MO"
"1954","12","38","40","0.2","0.1","0","Binary","0","0","MO"
"1955","9","39","40","0.2","0.1","0","Binary","0","0","MO"
"1956","17","40","40","0.2","0.1","0","Binary","0","0","MO"
"1957","16","39","40","0.2","0.1","0","Binary","0","0","MO"
"1958","7","40","40","0.2","0.1","0","Binary","0","0","MO"
"1959","8","40","40","0.2","0.1","0","Binary","0","0","MO"
"1960","10","38","40","0.2","0.1","0","Binary","0","0","MO"
"1961","8","38","40","0.2","0.1","0","Binary","0","0","MO"
"1962","11","40","40","0.2","0.1","0","Binary","0","0","MO"
"1963","4","39","40","0.2","0.1","0","Binary","0","0","MO"
"1964","7","40","40","0.2","0.1","0","Binary","0","0","MO"
"1965","11","39","40","0.2","0.1","0","Binary","0","0","MO"
"1966","10","38","40","0.2","0.1","0","Binary","0","0","MO"
"1967","10","40","40","0.2","0.1","0","Binary","0","0","MO"
"1968","17","38","40","0.2","0.1","0","Binary","0","0","MO"
"1969","15","40","40","0.2","0.1","0","Binary","0","0","MO"
"1970","19","39","40","0.2","0.1","0","Binary","0","0","MO"
"1971","3","39","40","0.2","0.1","0","Binary","0","0","MO"
"1972","8","40","40","0.2","0.1","0","Binary","0","0","MO"
"1973","14","39","40","0.2","0.1","0","Binary","0","0","MO"
"1974","11","39","40","0.2","0.1","0","Binary","0","0","MO"
"1975","5","40","40","0.2","0.1","0","Binary","0","0","MO"
"1976","18","40","40","0.2","0.1","0","Binary","0","0","MO"
"1977","10","37","40","0.2","0.1","0","Binary","0","0","MO"
"1978","10","40","40","0.2","0.1","0","Binary","0","0","MO"
"1979","11","38","40","0.2","0.1","0","Binary","0","0","MO"
"1980","10","37","40","0.2","0.1","0","Binary","0","0","MO"
"1981","11","38","40","0.2","0.1","0","Binary","0","0","MO"
"1982","10","38","40","0.2","0.1","0","Binary","0","0","MO"
"1983","8","40","40","0.2","0.1","0","Binary","0","0","MO"
"1984","12","40","40","0.2","0.1","0","Binary","0","0","MO"
"1985","9","39","40","0.2","0.1","0","Binary","0","0","MO"
"1986","6","39","40","0.2","0.1","0","Binary","0","0","MO"
"1987","9","39","40","0.2","0.1","0","Binary","0","0","MO"
"1988","12","40","40","0.2","0.1","0","Binary","0","0","MO"
"1989","11","38","40","0.2","0.1","0","Binary","0","0","MO"
"1990","10","38","40","0.2","0.1","0","Binary","0","0","MO"
"1991","9","39","40","0.2","0.1","0","Binary","0","0","MO"
"1992","12","38","40","0.2","0.1","0","Binary","0","0","MO"
"1993","12","39","40","0.2","0.1","0","Binary","0","0","MO"
"1994","8","39","40","0.2","0.1","0","Binary","0","0","MO"
"1995","9","37","40","0.2","0.1","0","Binary","0","0","MO"
"1996","4","40","40","0.2","0.1","0","Binary","0","0","MO"
"1997","13","40","40","0.2","0.1","0","Binary","0","0","MO"
"1998","7","37","40","0.2","0.1","0","Binary","0","0","MO"
"1999","15","39","40","0.2","0.1","0","Binary","0","0","MO"
"2000","9","39","40","0.2","0.1","0","Binary","0","0","MO"
"2001","11","38","40","0.2","1","0","Binary","0","0","MO"
"2002","4","37","40","0.2","1","0","Binary","0","0","MO"
"2003","11","39","40","0.2","1","0","Binary","0","0","MO"
"2004","14","37","40","0.2","1","0","Binary","0","0","MO"
"2005","8","39","40","0.2","1","0","Binary","0","0","MO"
"2006","12","40","40","0.2","1","0","Binary","0","0","MO"
"2007","10","38","40","0.2","1","0","Binary","0","0","MO"
"2008","8","37","40","0.2","1","0","Binary","0","0","MO"
"2009","11","38","40","0.2","1","0","Binary","0","0","MO"
"2010","9","40","40","0.2","1","0","Binary","0","0","MO"
"2011","8","38","40","0.2","1","0","Binary","0","0","MO"
"2012","12","39","40","0.2","1","0","Binary","0","0","MO"
"2013","5","38","40","0.2","1","0","Binary","0","0","MO"
"2014","9","40","40","0.2","1","0","Binary","0","0","MO"
"2015","9","40","40","0.2","1","0","Binary","0","0","MO"
"2016","10","40","40","0.2","1","0","Binary","0","0","MO"
"2017","6","38","40","0.2","1","0","Binary","0","0","MO"
"2018","12","39","40","0.2","1","0","Binary","0","0","MO"
"2019","5","39","40","0.2","1","0","Binary","0","0","MO"
"2020","13","38","40","0.2","1","0","Binary","0","0","MO"
"2021","5","38","40","0.2","1","0","Binary","0","0","MO"
"2022","11","40","40","0.2","1","0","Binary","0","0","MO"
"2023","11","39","40","0.2","1","0","Binary","0","0","MO"
"2024","9","38","40","0.2","1","0","Binary","0","0","MO"
"2025","14","39","40","0.2","1","0","Binary","0","0","MO"
"2026","14","39","40","0.2","1","0","Binary","0","0","MO"
"2027","10","40","40","0.2","1","0","Binary","0","0","MO"
"2028","13","38","40","0.2","1","0","Binary","0","0","MO"
"2029","12","40","40","0.2","1","0","Binary","0","0","MO"
"2030","8","40","40","0.2","1","0","Binary","0","0","MO"
"2031","7","40","40","0.2","1","0","Binary","0","0","MO"
"2032","6","37","40","0.2","1","0","Binary","0","0","MO"
"2033","7","39","40","0.2","1","0","Binary","0","0","MO"
"2034","5","38","40","0.2","1","0","Binary","0","0","MO"
"2035","8","39","40","0.2","1","0","Binary","0","0","MO"
"2036","5","39","40","0.2","1","0","Binary","0","0","MO"
"2037","13","40","40","0.2","1","0","Binary","0","0","MO"
"2038","3","38","40","0.2","1","0","Binary","0","0","MO"
"2039","8","38","40","0.2","1","0","Binary","0","0","MO"
"2040","10","38","40","0.2","1","0","Binary","0","0","MO"
"2041","9","39","40","0.2","1","0","Binary","0","0","MO"
"2042","12","38","40","0.2","1","0","Binary","0","0","MO"
"2043","8","39","40","0.2","1","0","Binary","0","0","MO"
"2044","7","40","40","0.2","1","0","Binary","0","0","MO"
"2045","11","39","40","0.2","1","0","Binary","0","0","MO"
"2046","12","40","40","0.2","1","0","Binary","0","0","MO"
"2047","7","39","40","0.2","1","0","Binary","0","0","MO"
"2048","7","39","40","0.2","1","0","Binary","0","0","MO"
"2049","8","38","40","0.2","1","0","Binary","0","0","MO"
"2050","14","40","40","0.2","1","0","Binary","0","0","MO"
"2051","12","39","40","0.2","1","0","Binary","0","0","MO"
"2052","13","38","40","0.2","1","0","Binary","0","0","MO"
"2053","6","38","40","0.2","1","0","Binary","0","0","MO"
"2054","6","37","40","0.2","1","0","Binary","0","0","MO"
"2055","9","40","40","0.2","1","0","Binary","0","0","MO"
"2056","13","40","40","0.2","1","0","Binary","0","0","MO"
"2057","15","37","40","0.2","1","0","Binary","0","0","MO"
"2058","10","40","40","0.2","1","0","Binary","0","0","MO"
"2059","12","39","40","0.2","1","0","Binary","0","0","MO"
"2060","12","39","40","0.2","1","0","Binary","0","0","MO"
"2061","12","40","40","0.2","1","0","Binary","0","0","MO"
"2062","6","39","40","0.2","1","0","Binary","0","0","MO"
"2063","11","39","40","0.2","1","0","Binary","0","0","MO"
"2064","10","38","40","0.2","1","0","Binary","0","0","MO"
"2065","8","38","40","0.2","1","0","Binary","0","0","MO"
"2066","11","40","40","0.2","1","0","Binary","0","0","MO"
"2067","10","39","40","0.2","1","0","Binary","0","0","MO"
"2068","8","40","40","0.2","1","0","Binary","0","0","MO"
"2069","10","40","40","0.2","1","0","Binary","0","0","MO"
"2070","8","38","40","0.2","1","0","Binary","0","0","MO"
"2071","6","39","40","0.2","1","0","Binary","0","0","MO"
"2072","8","40","40","0.2","1","0","Binary","0","0","MO"
"2073","6","38","40","0.2","1","0","Binary","0","0","MO"
"2074","13","40","40","0.2","1","0","Binary","0","0","MO"
"2075","11","40","40","0.2","1","0","Binary","0","0","MO"
"2076","17","37","40","0.2","1","0","Binary","0","0","MO"
"2077","11","37","40","0.2","1","0","Binary","0","0","MO"
"2078","9","40","40","0.2","1","0","Binary","0","0","MO"
"2079","9","38","40","0.2","1","0","Binary","0","0","MO"
"2080","12","40","40","0.2","1","0","Binary","0","0","MO"
"2081","9","38","40","0.2","1","0","Binary","0","0","MO"
"2082","8","39","40","0.2","1","0","Binary","0","0","MO"
"2083","12","39","40","0.2","1","0","Binary","0","0","MO"
"2084","6","38","40","0.2","1","0","Binary","0","0","MO"
"2085","8","37","40","0.2","1","0","Binary","0","0","MO"
"2086","5","39","40","0.2","1","0","Binary","0","0","MO"
"2087","5","39","40","0.2","1","0","Binary","0","0","MO"
"2088","9","39","40","0.2","1","0","Binary","0","0","MO"
"2089","7","39","40","0.2","1","0","Binary","0","0","MO"
"2090","12","40","40","0.2","1","0","Binary","0","0","MO"
"2091","3","39","40","0.2","1","0","Binary","0","0","MO"
"2092","7","38","40","0.2","1","0","Binary","0","0","MO"
"2093","14","39","40","0.2","1","0","Binary","0","0","MO"
"2094","8","38","40","0.2","1","0","Binary","0","0","MO"
"2095","14","36","40","0.2","1","0","Binary","0","0","MO"
"2096","8","36","40","0.2","1","0","Binary","0","0","MO"
"2097","13","37","40","0.2","1","0","Binary","0","0","MO"
"2098","6","39","40","0.2","1","0","Binary","0","0","MO"
"2099","14","38","40","0.2","1","0","Binary","0","0","MO"
"2100","10","38","40","0.2","1","0","Binary","0","0","MO"
"2101","8","40","40","0.4","0.01","0","Binary","0","0","MO"
"2102","4","40","40","0.4","0.01","0","Binary","0","0","MO"
"2103","7","40","40","0.4","0.01","0","Binary","0","0","MO"
"2104","8","40","40","0.4","0.01","0","Binary","0","0","MO"
"2105","4","40","40","0.4","0.01","0","Binary","0","0","MO"
"2106","4","40","40","0.4","0.01","0","Binary","0","0","MO"
"2107","4","39","40","0.4","0.01","0","Binary","0","0","MO"
"2108","6","39","40","0.4","0.01","0","Binary","0","0","MO"
"2109","6","40","40","0.4","0.01","0","Binary","0","0","MO"
"2110","7","40","40","0.4","0.01","0","Binary","0","0","MO"
"2111","3","40","40","0.4","0.01","0","Binary","0","0","MO"
"2112","3","40","40","0.4","0.01","0","Binary","0","0","MO"
"2113","5","40","40","0.4","0.01","0","Binary","0","0","MO"
"2114","10","40","40","0.4","0.01","0","Binary","0","0","MO"
"2115","8","40","40","0.4","0.01","0","Binary","0","0","MO"
"2116","6","39","40","0.4","0.01","0","Binary","0","0","MO"
"2117","8","39","40","0.4","0.01","0","Binary","0","0","MO"
"2118","8","40","40","0.4","0.01","0","Binary","0","0","MO"
"2119","4","40","40","0.4","0.01","0","Binary","0","0","MO"
"2120","6","40","40","0.4","0.01","0","Binary","0","0","MO"
"2121","7","40","40","0.4","0.01","0","Binary","0","0","MO"
"2122","1","40","40","0.4","0.01","0","Binary","0","0","MO"
"2123","13","40","40","0.4","0.01","0","Binary","0","0","MO"
"2124","11","40","40","0.4","0.01","0","Binary","0","0","MO"
"2125","2","40","40","0.4","0.01","0","Binary","0","0","MO"
"2126","5","40","40","0.4","0.01","0","Binary","0","0","MO"
"2127","10","40","40","0.4","0.01","0","Binary","0","0","MO"
"2128","1","40","40","0.4","0.01","0","Binary","0","0","MO"
"2129","6","39","40","0.4","0.01","0","Binary","0","0","MO"
"2130","6","40","40","0.4","0.01","0","Binary","0","0","MO"
"2131","1","40","40","0.4","0.01","0","Binary","0","0","MO"
"2132","3","40","40","0.4","0.01","0","Binary","0","0","MO"
"2133","3","40","40","0.4","0.01","0","Binary","0","0","MO"
"2134","4","40","40","0.4","0.01","0","Binary","0","0","MO"
"2135","5","40","40","0.4","0.01","0","Binary","0","0","MO"
"2136","5","40","40","0.4","0.01","0","Binary","0","0","MO"
"2137","6","40","40","0.4","0.01","0","Binary","0","0","MO"
"2138","5","40","40","0.4","0.01","0","Binary","0","0","MO"
"2139","6","40","40","0.4","0.01","0","Binary","0","0","MO"
"2140","4","40","40","0.4","0.01","0","Binary","0","0","MO"
"2141","9","40","40","0.4","0.01","0","Binary","0","0","MO"
"2142","3","40","40","0.4","0.01","0","Binary","0","0","MO"
"2143","4","40","40","0.4","0.01","0","Binary","0","0","MO"
"2144","3","40","40","0.4","0.01","0","Binary","0","0","MO"
"2145","6","40","40","0.4","0.01","0","Binary","0","0","MO"
"2146","12","40","40","0.4","0.01","0","Binary","0","0","MO"
"2147","15","40","40","0.4","0.01","0","Binary","0","0","MO"
"2148","3","40","40","0.4","0.01","0","Binary","0","0","MO"
"2149","6","40","40","0.4","0.01","0","Binary","0","0","MO"
"2150","3","40","40","0.4","0.01","0","Binary","0","0","MO"
"2151","6","40","40","0.4","0.01","0","Binary","0","0","MO"
"2152","7","40","40","0.4","0.01","0","Binary","0","0","MO"
"2153","6","40","40","0.4","0.01","0","Binary","0","0","MO"
"2154","8","40","40","0.4","0.01","0","Binary","0","0","MO"
"2155","6","40","40","0.4","0.01","0","Binary","0","0","MO"
"2156","7","40","40","0.4","0.01","0","Binary","0","0","MO"
"2157","2","40","40","0.4","0.01","0","Binary","0","0","MO"
"2158","9","40","40","0.4","0.01","0","Binary","0","0","MO"
"2159","4","40","40","0.4","0.01","0","Binary","0","0","MO"
"2160","8","40","40","0.4","0.01","0","Binary","0","0","MO"
"2161","5","40","40","0.4","0.01","0","Binary","0","0","MO"
"2162","5","40","40","0.4","0.01","0","Binary","0","0","MO"
"2163","1","39","40","0.4","0.01","0","Binary","0","0","MO"
"2164","10","40","40","0.4","0.01","0","Binary","0","0","MO"
"2165","9","40","40","0.4","0.01","0","Binary","0","0","MO"
"2166","9","40","40","0.4","0.01","0","Binary","0","0","MO"
"2167","4","40","40","0.4","0.01","0","Binary","0","0","MO"
"2168","8","40","40","0.4","0.01","0","Binary","0","0","MO"
"2169","6","40","40","0.4","0.01","0","Binary","0","0","MO"
"2170","8","40","40","0.4","0.01","0","Binary","0","0","MO"
"2171","8","40","40","0.4","0.01","0","Binary","0","0","MO"
"2172","10","40","40","0.4","0.01","0","Binary","0","0","MO"
"2173","9","40","40","0.4","0.01","0","Binary","0","0","MO"
"2174","7","40","40","0.4","0.01","0","Binary","0","0","MO"
"2175","10","40","40","0.4","0.01","0","Binary","0","0","MO"
"2176","3","40","40","0.4","0.01","0","Binary","0","0","MO"
"2177","8","40","40","0.4","0.01","0","Binary","0","0","MO"
"2178","10","40","40","0.4","0.01","0","Binary","0","0","MO"
"2179","7","40","40","0.4","0.01","0","Binary","0","0","MO"
"2180","2","40","40","0.4","0.01","0","Binary","0","0","MO"
"2181","2","40","40","0.4","0.01","0","Binary","0","0","MO"
"2182","9","39","40","0.4","0.01","0","Binary","0","0","MO"
"2183","7","40","40","0.4","0.01","0","Binary","0","0","MO"
"2184","5","39","40","0.4","0.01","0","Binary","0","0","MO"
"2185","4","40","40","0.4","0.01","0","Binary","0","0","MO"
"2186","0","40","40","0.4","0.01","0","Binary","0","0","MO"
"2187","7","40","40","0.4","0.01","0","Binary","0","0","MO"
"2188","6","40","40","0.4","0.01","0","Binary","0","0","MO"
"2189","2","40","40","0.4","0.01","0","Binary","0","0","MO"
"2190","5","40","40","0.4","0.01","0","Binary","0","0","MO"
"2191","9","40","40","0.4","0.01","0","Binary","0","0","MO"
"2192","5","40","40","0.4","0.01","0","Binary","0","0","MO"
"2193","9","40","40","0.4","0.01","0","Binary","0","0","MO"
"2194","9","40","40","0.4","0.01","0","Binary","0","0","MO"
"2195","8","40","40","0.4","0.01","0","Binary","0","0","MO"
"2196","10","40","40","0.4","0.01","0","Binary","0","0","MO"
"2197","7","40","40","0.4","0.01","0","Binary","0","0","MO"
"2198","3","40","40","0.4","0.01","0","Binary","0","0","MO"
"2199","4","40","40","0.4","0.01","0","Binary","0","0","MO"
"2200","8","40","40","0.4","0.01","0","Binary","0","0","MO"
"2201","7","40","40","0.4","0.1","0","Binary","0","0","MO"
"2202","3","40","40","0.4","0.1","0","Binary","0","0","MO"
